series_id,name,units,type,month
A3534312V,"OTHER INVESTMENT, Assets, Insurance, pension, and standardised guarantee schemes, Deposit-taking corporations, except the central bank",$ Millions,Original,3
A3534260C,"OTHER INVESTMENT, Assets, Insurance, pension, and standardised guarantee schemes, General government",$ Millions,Original,3
A3538291T,"OTHER INVESTMENT, Assets, Insurance, pension, and standardised guarantee schemes, Other sectors",$ Millions,Original,3
A3534231T,"OTHER INVESTMENT, Assets, Insurance, pension, and standardised guarantee schemes, Other sectors, Other financial corporations",$ Millions,Original,3
A3534124K,"OTHER INVESTMENT, Assets, Insurance, pension, and standardised guarantee schemes, Other sectors, Nonfinancial corporations, households, and NPISHs",$ Millions,Original,3
A3534268W,"OTHER INVESTMENT, Assets, Trade credit and advances",$ Millions,Original,3
A3534111X,"OTHER INVESTMENT, Assets, Trade credit and advances, Central bank",$ Millions,Original,3
A3534247K,"OTHER INVESTMENT, Assets, Trade credit and advances, Central bank, Short-term",$ Millions,Original,3
A3534177R,"OTHER INVESTMENT, Assets, Trade credit and advances, Central bank, Long-term",$ Millions,Original,3
A3534289J,"OTHER INVESTMENT, Assets, Trade credit and advances, Deposit-taking corporations",$ Millions,Original,3
A3534150R,"OTHER INVESTMENT, Assets, Trade credit and advances, Deposit-taking corporations, Short-term",$ Millions,Original,3
A3534248L,"OTHER INVESTMENT, Assets, Trade credit and advances, Deposit-taking corporations, Long-term",$ Millions,Original,3
A3534140K,"OTHER INVESTMENT, Assets, Trade credit and advances, General government",$ Millions,Original,3
A3534308C,"OTHER INVESTMENT, Assets, Trade credit and advances, General government, Short-term",$ Millions,Original,3
A3534282T,"OTHER INVESTMENT, Assets, Trade credit and advances, General government, Long-term",$ Millions,Original,3
A3538293W,"OTHER INVESTMENT, Assets, Trade credit and advances, Other sectors",$ Millions,Original,3
A3538275T,"OTHER INVESTMENT, Assets, Trade credit and advances, Other sectors, Short-term",$ Millions,Original,3
A3538294X,"OTHER INVESTMENT, Assets, Trade credit and advances, Other sectors, Long-term",$ Millions,Original,3
A3534055T,"OTHER INVESTMENT, Assets, Trade credit and advances, Other sectors, Other financial corporations",$ Millions,Original,3
A3534283V,"OTHER INVESTMENT, Assets, Trade credit and advances, Other sectors, Other financial corporations, Short-term",$ Millions,Original,3
A3534214R,"OTHER INVESTMENT, Assets, Trade credit and advances, Other sectors, Other financial corporations, Long-term",$ Millions,Original,3
A3534125L,"OTHER INVESTMENT, Assets, Trade credit and advances, Other sectors, Nonfinancial corporations, households, and NPISHs",$ Millions,Original,3
A3534178T,"OTHER INVESTMENT, Assets, Trade credit and advances, Other sectors, Nonfinancial corporations, households, and NPISHs, Short-term",$ Millions,Original,3
A3534276W,"OTHER INVESTMENT, Assets, Trade credit and advances, Other sectors, Nonfinancial corporations, households, and NPISHs, Long-term",$ Millions,Original,3
A3534241W,"OTHER INVESTMENT, Assets, Other accounts receivable",$ Millions,Original,3
A3534242X,"OTHER INVESTMENT, Assets, Other accounts receivable, Central bank",$ Millions,Original,3
A3534068C,"OTHER INVESTMENT, Assets, Other accounts receivable, Central bank, Short-term",$ Millions,Original,3
A3534271K,"OTHER INVESTMENT, Assets, Other accounts receivable, Central bank, Long-term",$ Millions,Original,3
A3534061L,"OTHER INVESTMENT, Assets, Other accounts receivable, Deposit-taking corporations, except the central bank",$ Millions,Original,3
A3534135T,"OTHER INVESTMENT, Assets, Other accounts receivable, Deposit-taking corporations, except the central bank, Short-term",$ Millions,Original,3
A3534293X,"OTHER INVESTMENT, Assets, Other accounts receivable, Deposit-taking corporations, except the central bank, Long-term",$ Millions,Original,3
A3534163A,"OTHER INVESTMENT, Assets, Other accounts receivable, General government",$ Millions,Original,3
A3534278A,"OTHER INVESTMENT, Assets, Other accounts receivable, General government, Short-term",$ Millions,Original,3
A3534179V,"OTHER INVESTMENT, Assets, Other accounts receivable, General government, Long-term",$ Millions,Original,3
A3538289F,"OTHER INVESTMENT, Assets, Other accounts receivable, Other sectors",$ Millions,Original,3
A3538290R,"OTHER INVESTMENT, Assets, Other accounts receivable, Other sectors, Short-term",$ Millions,Original,3
A3538308A,"OTHER INVESTMENT, Assets, Other accounts receivable, Other sectors, Long-term",$ Millions,Original,3
A3534297J,"OTHER INVESTMENT, Assets, Other accounts receivable, Other sectors, Other financial corporations",$ Millions,Original,3
A3534087K,"OTHER INVESTMENT, Assets, Other accounts receivable, Other sectors, Other financial corporations, Short-term",$ Millions,Original,3
A3534284W,"OTHER INVESTMENT, Assets, Other accounts receivable, Other sectors, Other financial corporations, Long-term",$ Millions,Original,3
A3534056V,"OTHER INVESTMENT, Assets, Other accounts receivable, Other sectors, Nonfinancial corporations, households, and NPISHs",$ Millions,Original,3
A3534218X,"OTHER INVESTMENT, Assets, Other accounts receivable, Other sectors, Nonfinancial corporations, households, and NPISHs, Short-term",$ Millions,Original,3
A3534158J,"OTHER INVESTMENT, Assets, Other accounts receivable, Other sectors, Nonfinancial corporations, households, and NPISHs, Long-term",$ Millions,Original,3
A3534201C,"OTHER INVESTMENT, Liabilities",$ Millions,Original,3
A3534212K,"OTHER INVESTMENT, Liabilities, Other equity",$ Millions,Original,3
A3534116K,"OTHER INVESTMENT, Liabilities, Currency and deposits",$ Millions,Original,3
A3534261F,"OTHER INVESTMENT, Liabilities, Currency and deposits, Central bank",$ Millions,Original,3
A3534117L,"OTHER INVESTMENT, Liabilities, Currency and deposits, Central bank, Short-term",$ Millions,Original,3
A3534126R,"OTHER INVESTMENT, Liabilities, Currency and deposits, Central bank, Long-term",$ Millions,Original,3
A3534106F,"OTHER INVESTMENT, Liabilities, Currency and deposits, Deposit-taking corporations, except the central bank",$ Millions,Original,3
A3534208V,"OTHER INVESTMENT, Liabilities, Currency and deposits, Deposit-taking corporations, except the central bank, Short-term",$ Millions,Original,3
A3534153W,"OTHER INVESTMENT, Liabilities, Currency and deposits, Deposit-taking corporations, except the central bank, Long-term",$ Millions,Original,3
A3534057W,"OTHER INVESTMENT, Liabilities, Currency and deposits, General government",$ Millions,Original,3
A3534222R,"OTHER INVESTMENT, Liabilities, Currency and deposits, General government, Short-term",$ Millions,Original,3
A3534090X,"OTHER INVESTMENT, Liabilities, Currency and deposits, General government, Long-term",$ Millions,Original,3
A3538298J,"OTHER INVESTMENT, Liabilities, Currency and deposits, Other sectors",$ Millions,Original,3
A3538288C,"OTHER INVESTMENT, Liabilities, Currency and deposits, Other sectors, Short-term",$ Millions,Original,3
A3538285W,"OTHER INVESTMENT, Liabilities, Currency and deposits, Other sectors, Long-term",$ Millions,Original,3
A3534294A,"OTHER INVESTMENT, Liabilities, Currency and deposits, Other sectors, Other financial corporations",$ Millions,Original,3
A3534065W,"OTHER INVESTMENT, Liabilities, Currency and deposits, Other sectors, Other financial corporations, Short-term",$ Millions,Original,3
A3534161W,"OTHER INVESTMENT, Liabilities, Currency and deposits, Other sectors, Other financial corporations, Long-term",$ Millions,Original,3
A3534253F,"OTHER INVESTMENT, Liabilities, Currency and deposits, Other sectors, Nonfinancial corporations, households, and NPISHs",$ Millions,Original,3
A3534110W,"OTHER INVESTMENT, Liabilities, Currency and deposits, Other sectors, Nonfinancial corporations, households, and NPISHs, Short-term",$ Millions,Original,3
A3534118R,"OTHER INVESTMENT, Liabilities, Currency and deposits, Other sectors, Nonfinancial corporations, households, and NPISHs, Long-term",$ Millions,Original,3
A3534273R,"OTHER INVESTMENT, Liabilities, Loans",$ Millions,Original,3
A3534209W,"OTHER INVESTMENT, Liabilities, Loans, Central bank",$ Millions,Original,3
A3534136V,"OTHER INVESTMENT, Liabilities, Loans, Central bank, IMF credit and loans from IMF",$ Millions,Original,3
A3534073W,"OTHER INVESTMENT, Liabilities, Loans, Central bank, Other short-term",$ Millions,Original,3
A3534181F,"OTHER INVESTMENT, Liabilities, Loans, Central bank, Other long-term",$ Millions,Original,3
A3534265R,"OTHER INVESTMENT, Liabilities, Loans, Deposit-taking corporations, except the central bank",$ Millions,Original,3
A3534223T,"OTHER INVESTMENT, Liabilities, Loans, Deposit-taking corporations, except the central bank, Short-term",$ Millions,Original,3
A3534088L,"OTHER INVESTMENT, Liabilities, Loans, Deposit-taking corporations, except the central bank, Long-term",$ Millions,Original,3
A3534188W,"OTHER INVESTMENT, Liabilities, Loans, General government",$ Millions,Original,3
A3534119T,"OTHER INVESTMENT, Liabilities, Loans, General government, Short-term",$ Millions,Original,3
A3534154X,"OTHER INVESTMENT, Liabilities, Loans, General government, Long-term",$ Millions,Original,3
A3538277W,"OTHER INVESTMENT, Liabilities, Loans, Other sectors",$ Millions,Original,3
A3538278X,"OTHER INVESTMENT, Liabilities, Loans, Other sectors, Short-term",$ Millions,Original,3
A3538282R,"OTHER INVESTMENT, Liabilities, Loans, Other sectors, Long-term",$ Millions,Original,3
A3534127T,"OTHER INVESTMENT, Liabilities, Loans, Other sectors, Other financial corporations",$ Millions,Original,3
A3534146X,"OTHER INVESTMENT, Liabilities, Loans, Other sectors, Other financial corporations, Short-term",$ Millions,Original,3
A3534243A,"OTHER INVESTMENT, Liabilities, Loans, Other sectors, Other financial corporations, Long-term",$ Millions,Original,3
A3534303T,"OTHER INVESTMENT, Liabilities, Loans, Other sectors, Nonfinancial corporations, households, and NPISHs",$ Millions,Original,3
A3534236C,"OTHER INVESTMENT, Liabilities, Loans, Other sectors, Nonfinancial corporations, households, and NPISHs, Short-term",$ Millions,Original,3
A3534237F,"OTHER INVESTMENT, Liabilities, Loans, Other sectors, Nonfinancial corporations, households, and NPISHs, Long-term",$ Millions,Original,3
A3534224V,"OTHER INVESTMENT, Liabilities, Insurance, pension, and standardised guarantee schemes",$ Millions,Original,3
A3534232V,"OTHER INVESTMENT, Liabilities, Insurance, pension, and standardised guarantee schemes, Central bank",$ Millions,Original,3
A3534295C,"OTHER INVESTMENT, Liabilities, Insurance, pension, and standardised guarantee schemes, Deposit-taking corporations, except the central bank",$ Millions,Original,3
A3534204K,"OTHER INVESTMENT, Liabilities, Insurance, pension, and standardised guarantee schemes, General government",$ Millions,Original,3
A3538297F,"OTHER INVESTMENT, Liabilities, Insurance, pension, and standardised guarantee schemes, Other sectors",$ Millions,Original,3
A3534120A,"OTHER INVESTMENT, Liabilities, Insurance, pension, and standardised guarantee schemes, Other sectors, Other financial corporations",$ Millions,Original,3
A3534266T,"OTHER INVESTMENT, Liabilities, Insurance, pension, and standardised guarantee schemes, Other sectors, Nonfinancial corporations, households, and NPISHs",$ Millions,Original,3
A3534074X,"OTHER INVESTMENT, Liabilities, Trade credit and advances",$ Millions,Original,3
A3534262J,"OTHER INVESTMENT, Liabilities, Trade credit and advances, Central bank",$ Millions,Original,3
A3534249R,"OTHER INVESTMENT, Liabilities, Trade credit and advances, Central bank, Short-term",$ Millions,Original,3
A3534129W,"OTHER INVESTMENT, Liabilities, Trade credit and advances, Central bank, Long-term",$ Millions,Original,3
A3534067A,"OTHER INVESTMENT, Liabilities, Trade credit and advances, Deposit-taking corporations",$ Millions,Original,3
A3534189X,"OTHER INVESTMENT, Liabilities, Trade credit and advances, Deposit-taking corporations, Short-term",$ Millions,Original,3
A3534170X,"OTHER INVESTMENT, Liabilities, Trade credit and advances, Deposit-taking corporations, Long-term",$ Millions,Original,3
A3534304V,"OTHER INVESTMENT, Liabilities, Trade credit and advances, General government",$ Millions,Original,3
A3534191K,"OTHER INVESTMENT, Liabilities, Trade credit and advances, General government, Short-term",$ Millions,Original,3
A3534173F,"OTHER INVESTMENT, Liabilities, Trade credit and advances, General government, Long-term",$ Millions,Original,3
A3538280K,"OTHER INVESTMENT, Liabilities, Trade credit and advances, Other sectors",$ Millions,Original,3
A3538296C,"OTHER INVESTMENT, Liabilities, Trade credit and advances, Other sectors, Short-term",$ Millions,Original,3
A3538304T,"OTHER INVESTMENT, Liabilities, Trade credit and advances, Other sectors, Long-term",$ Millions,Original,3
A3534185R,"OTHER INVESTMENT, Liabilities, Trade credit and advances, Other sectors, Other financial corporations",$ Millions,Original,3
A3534233W,"OTHER INVESTMENT, Liabilities, Trade credit and advances, Other sectors, Other financial corporations, Short-term",$ Millions,Original,3
A3534130F,"OTHER INVESTMENT, Liabilities, Trade credit and advances, Other sectors, Other financial corporations, Long-term",$ Millions,Original,3
A3534058X,"OTHER INVESTMENT, Liabilities, Trade credit and advances, Other sectors, Nonfinancial corporations, households, and NPISHs",$ Millions,Original,3
A3534205L,"OTHER INVESTMENT, Liabilities, Trade credit and advances, Other sectors, Nonfinancial corporations, households, and NPISHs, Short-term",$ Millions,Original,3
A3534197X,"OTHER INVESTMENT, Liabilities, Trade credit and advances, Other sectors, Nonfinancial corporations, households, and NPISHs, Long-term",$ Millions,Original,3
A3534096L,"OTHER INVESTMENT, Liabilities, Other accounts payable",$ Millions,Original,3
A3534279C,"OTHER INVESTMENT, Liabilities, Other accounts payable, Central bank",$ Millions,Original,3
A3534081W,"OTHER INVESTMENT, Liabilities, Other accounts payable, Central bank, Short-term",$ Millions,Original,3
A3534131J,"OTHER INVESTMENT, Liabilities, Other accounts payable, Central bank, Long-term",$ Millions,Original,3
A3534128V,"OTHER INVESTMENT, Liabilities, Other accounts payable, Deposit-taking corporations, except the central bank",$ Millions,Original,3
A3534147A,"OTHER INVESTMENT, Liabilities, Other accounts payable, Deposit-taking corporations, except the central bank, Short-term",$ Millions,Original,3
A3534092C,"OTHER INVESTMENT, Liabilities, Other accounts payable, Deposit-taking corporations, except the central bank, Long-term",$ Millions,Original,3
A3534238J,"OTHER INVESTMENT, Liabilities, Other accounts payable, General government",$ Millions,Original,3
A3534084C,"OTHER INVESTMENT, Liabilities, Other accounts payable, General government, Short-term",$ Millions,Original,3
A3534103X,"OTHER INVESTMENT, Liabilities, Other accounts payable, General government, Long-term",$ Millions,Original,3
A3538305V,"OTHER INVESTMENT, Liabilities, Other accounts payable, Other sectors",$ Millions,Original,3
A3538283T,"OTHER INVESTMENT, Liabilities, Other accounts payable, Other sectors, Short-term",$ Millions,Original,3
A3538276V,"OTHER INVESTMENT, Liabilities, Other accounts payable, Other sectors, Long-term",$ Millions,Original,3
